customer_id,age,gender,region,annual_income,tenure_months,subscription_tier,num_purchases_last_year,avg_order_value,total_spent_last_year,days_since_last_purchase,returns_last_year,email_open_rate,app_sessions_last_month,avg_session_duration_min,support_tickets_last_year,loyalty_points,referral_count,marketing_opt_in,churned
106735,48,Male,Central,60400.0,7,Premium,8,95.6,764.8,32,0,0.557,4,2.61,2,596,0,1,1
106736,62,Male,East,66200.0,24,Standard,8,35.52,284.16,2,1,0.795,4,14.68,0,382,1,0,0
106737,52,Female,Central,73300.0,20,Standard,8,86.74,693.92,70,0,0.074,4,1.62,0,501,0,0,1
106738,31,Male,West,31000.0,47,Standard,7,35.66,249.62,106,1,0.269,14,5.09,0,0,1,1,1
106739,26,Female,West,36400.0,4,Standard,6,53.02,318.12,76,1,0.253,11,18.34,2,229,1,1,1
106740,21,Male,West,25700.0,17,Premium,14,120.6,1688.4,48,1,0.456,4,6.42,1,797,1,1,0
106741,58,Male,West,98600.0,3,Standard,10,28.86,288.6,83,0,0.174,8,11.71,1,91,0,1,1
106742,29,Male,East,29200.0,18,Basic,3,74.39,223.17,19,0,0.714,6,5.27,1,38,1,1,0
106743,58,Male,West,76400.0,57,Basic,5,26.33,131.65,23,0,0.649,4,19.37,2,28,0,0,0
106744,46,Male,North,79800.0,18,Standard,8,73.06,584.48,64,0,0.436,16,6.62,1,437,0,1,1
106745,43,Female,Central,38900.0,12,Basic,7,33.91,237.37,43,0,0.275,13,11.69,0,8,1,0,0
106746,35,Male,West,45500.0,40,Premium,6,152.47,914.82,71,0,0.751,1,3.83,0,514,2,1,0
106747,48,Female,East,42700.0,13,Premium,3,79.75,239.25,41,0,0.431,7,16.95,0,148,1,0,1
106748,39,Male,North,19800.0,52,Standard,7,32.3,226.1,1,1,0.347,10,30.57,2,287,0,0,0
106749,34,Male,South,32200.0,70,Basic,9,26.66,239.94,50,0,0.332,9,3.83,0,304,0,1,0
106750,48,Female,South,48500.0,26,Basic,8,40.3,322.4,13,2,0.269,9,15.94,1,348,0,1,1
106751,37,Female,South,38900.0,35,Basic,6,58.05,348.3,34,0,0.262,11,2.44,0,281,1,1,0
106752,29,Female,West,34300.0,55,Basic,6,59.83,358.98,5,0,0.099,16,7.95,0,179,0,0,0
106753,47,Non-binary,Central,55600.0,25,Standard,5,71.08,355.4,57,0,0.421,7,4.58,1,503,0,1,1
106754,38,Female,West,30200.0,6,Premium,11,25.57,281.27,226,3,,3,13.29,1,59,0,1,1
106755,45,Male,South,58600.0,59,Basic,3,20.99,62.97,93,1,0.232,3,26.18,0,74,1,1,1
106756,33,Female,Central,59200.0,35,Premium,13,111.97,1455.61,29,2,0.517,10,3.6,0,534,1,0,0
106757,23,Male,Central,51400.0,19,Premium,9,54.68,492.12,2,0,0.592,16,5.67,2,354,0,1,0
106758,62,Male,West,66200.0,8,Premium,9,230.4,2073.6,167,0,0.117,1,4.89,1,1172,1,1,1
106759,59,Female,South,79500.0,18,Basic,7,11.65,81.55,306,0,0.591,9,14.96,1,178,0,0,1
106760,50,Male,West,48900.0,31,Basic,6,13.28,79.68,9,0,,7,4.7,0,162,0,1,0
106761,34,Female,South,38400.0,34,Standard,10,76.5,765.0,24,2,0.28,9,7.23,0,490,0,1,0
106762,35,Male,North,49700.0,43,Standard,12,76.76,921.12,18,1,0.27,10,11.61,2,616,1,1,0
106763,57,Female,East,60400.0,61,Basic,4,42.96,171.84,8,0,0.367,4,2.55,2,0,0,1,0
106764,34,Male,West,25500.0,41,Basic,4,36.93,147.72,158,0,0.512,10,19.05,1,224,0,0,1
106765,31,Female,South,52000.0,25,Premium,16,294.88,4718.08,110,0,0.668,9,13.53,1,2499,1,0,1
106766,63,Male,Central,59100.0,15,Basic,6,11.88,71.28,5,0,0.545,1,5.3,1,97,1,1,0
106767,38,Female,Central,39700.0,12,Basic,2,36.48,72.96,23,0,0.542,6,15.86,1,0,0,1,1
106768,62,Male,East,84600.0,45,Basic,7,56.22,393.54,22,0,0.362,2,17.16,0,262,2,0,0
106769,21,Female,North,38400.0,24,Standard,8,34.67,277.36,81,0,0.461,9,,1,213,1,1,1
106770,46,Female,North,57100.0,10,Standard,11,79.98,879.78,73,0,0.506,8,4.14,1,588,0,1,0
106771,66,Male,East,53000.0,34,Basic,3,55.18,165.54,29,0,0.752,4,4.84,1,109,1,1,0
106772,39,Female,West,31700.0,33,Standard,8,60.25,482.0,158,0,0.404,6,11.34,1,444,1,1,1
106773,36,Male,East,50700.0,95,Basic,7,29.64,207.48,8,1,0.333,5,11.22,0,0,1,0,0
106774,24,Male,North,42500.0,3,Standard,6,121.85,731.1,3,0,0.122,8,10.66,1,697,1,0,1
106775,53,Female,North,64800.0,6,Standard,6,18.83,112.98,53,1,0.472,2,13.09,0,0,1,1,1
106776,29,Male,North,31800.0,3,Basic,4,14.1,56.4,28,0,0.692,12,2.27,1,277,0,0,0
106777,38,Female,East,39900.0,12,Standard,6,86.8,520.8,14,0,0.438,13,1.8,2,544,0,0,0
106778,23,Male,East,35800.0,24,Basic,6,18.95,113.7,29,0,0.453,1,8.5,1,0,0,1,0
106779,59,Male,North,49400.0,19,Standard,10,108.84,1088.4,1,0,0.491,7,1.23,2,493,1,1,0
106780,54,Female,East,63500.0,65,Basic,9,38.32,344.88,190,0,0.622,3,3.24,0,203,2,1,1
106781,39,Female,Central,28500.0,20,Standard,5,44.47,222.35,22,0,0.248,2,4.15,0,165,0,0,0
106782,24,Male,South,19000.0,4,Standard,4,47.39,189.56,18,0,0.862,3,1.0,0,71,0,1,0
106783,59,Male,North,69400.0,85,Standard,3,105.14,315.42,23,0,0.596,2,4.27,1,0,0,1,0
106784,34,Female,East,51400.0,46,Basic,1,64.88,64.88,28,0,0.377,12,2.45,2,268,1,1,1
106785,25,Female,Central,39400.0,44,Basic,3,20.23,60.69,25,0,0.422,11,4.54,0,190,0,0,0
106786,18,Female,North,15000.0,8,Standard,7,27.76,194.32,2,0,0.501,4,,0,163,1,0,0
106787,31,Male,North,15000.0,27,Basic,7,24.28,169.96,6,1,0.628,7,23.14,2,66,1,1,0
106788,20,Male,East,29800.0,57,Premium,14,78.61,1100.54,106,1,0.251,4,8.23,0,1018,0,0,1
106789,31,Female,South,15000.0,50,Basic,3,40.13,120.39,11,0,0.342,8,20.48,1,120,1,0,0
106790,49,Male,Central,70700.0,13,Standard,5,151.84,759.2,11,0,0.13,20,30.61,1,588,2,0,0
106791,34,Male,West,28100.0,24,Standard,9,115.39,1038.51,17,2,0.655,5,3.29,0,562,2,0,0
106792,44,Male,North,84000.0,50,Basic,5,28.17,140.85,26,0,0.602,13,4.93,1,336,1,1,0
106793,30,Female,Central,25900.0,27,Standard,8,78.76,630.08,13,1,0.41,9,17.2,1,402,0,1,0
106794,40,Female,East,55400.0,19,Basic,6,58.62,351.72,26,0,0.744,5,4.52,0,416,0,0,0
106795,64,Female,East,61400.0,9,Basic,4,43.21,172.84,20,1,0.352,16,,1,64,0,0,1
106796,34,Male,South,40800.0,24,Standard,5,46.75,233.75,5,0,0.662,8,3.55,3,455,0,1,0
106797,44,Female,East,55300.0,62,Basic,0,89.63,0.0,26,0,0.632,10,7.59,1,291,2,1,1
106798,19,Female,Central,41000.0,57,Standard,5,86.67,433.35,6,0,0.349,5,3.03,1,442,0,0,0
106799,59,Male,North,81200.0,32,Standard,5,55.28,276.4,21,0,0.225,5,7.05,0,53,0,0,0
106800,33,Male,South,52400.0,29,Standard,6,20.11,120.66,2,0,0.483,4,6.31,0,228,0,1,0
106801,53,Female,Central,75800.0,42,Basic,10,9.07,90.7,20,0,0.557,2,3.6,2,33,0,1,0
106802,37,Female,South,37400.0,30,Basic,6,17.94,107.64,37,0,0.142,7,5.01,0,398,1,1,0
106803,47,Female,North,64600.0,30,Premium,10,90.19,901.9,17,1,0.697,2,12.73,1,182,0,0,0
106804,48,Female,North,51700.0,6,Premium,5,53.07,265.35,10,0,0.251,14,10.74,0,330,0,1,0
106805,33,Female,West,56100.0,10,Premium,9,32.96,296.64,29,0,0.474,6,7.04,2,228,1,1,0
106806,53,Female,West,62900.0,39,Standard,9,40.13,361.17,7,0,0.595,5,12.89,2,448,0,0,0
106807,29,Female,North,47100.0,28,Standard,8,24.2,193.6,75,0,0.419,3,9.7,2,216,0,0,1
106808,49,Male,North,61500.0,25,Standard,4,38.87,155.48,16,0,0.466,6,15.99,0,0,0,0,1
106809,34,Male,East,53800.0,19,Standard,5,130.11,650.55,6,0,0.758,7,15.0,1,358,0,0,0
106810,44,Female,West,41400.0,62,Basic,10,25.01,250.1,16,0,0.151,13,7.41,1,253,2,0,0
106811,33,Male,North,20200.0,39,Basic,7,61.32,429.24,17,1,0.515,11,11.02,3,228,1,1,0
106812,40,Female,South,62700.0,34,Basic,7,50.81,355.67,31,2,0.515,2,12.14,0,257,0,0,1
106813,25,Male,East,53500.0,9,Standard,4,80.28,321.12,0,0,0.51,9,9.93,0,297,1,1,0
106814,42,Male,North,49200.0,34,Basic,5,9.9,49.5,4,0,0.163,12,2.57,1,408,0,1,0
106815,40,Male,South,60300.0,109,Basic,4,80.74,322.96,13,2,0.591,2,0.5,2,0,1,0,0
106816,32,Male,Central,18500.0,5,Basic,4,49.27,197.08,15,1,0.395,6,10.18,1,53,0,0,1
106817,38,Female,Central,38300.0,45,Premium,9,70.41,633.69,10,1,0.585,6,10.51,0,445,0,1,0
106818,41,Female,South,51000.0,25,Standard,5,67.02,335.1,22,1,0.809,12,8.25,1,211,2,1,0
106819,31,Male,Central,16100.0,25,Basic,8,22.82,182.56,36,0,0.389,4,24.06,0,400,2,0,0
106820,37,Female,East,24600.0,53,Basic,5,8.85,44.25,22,0,0.483,6,3.19,0,0,1,1,0
106821,26,Male,Central,37800.0,13,Standard,9,94.77,852.93,42,0,0.479,0,8.71,2,373,1,1,1
106822,69,Female,Central,68000.0,19,Standard,13,16.66,216.58,25,0,0.567,8,5.56,2,0,0,0,0
106823,53,Female,East,56400.0,22,Basic,7,34.81,243.67,56,0,0.193,4,7.09,0,146,0,0,1
106824,43,Male,East,46100.0,12,Basic,5,34.38,171.9,54,0,0.281,7,17.4,0,285,0,0,1
106825,54,Male,North,44200.0,21,Standard,5,27.62,138.1,4,0,0.268,6,5.0,1,303,0,1,0
106826,18,Male,East,25000.0,14,Premium,8,132.93,1063.44,11,1,0.618,12,5.06,3,675,2,1,0
106827,18,Male,South,27800.0,26,Basic,5,18.27,91.35,1,0,0.49,7,10.27,0,86,1,1,0
106828,34,Male,East,35000.0,46,Basic,4,47.23,188.92,2,0,0.335,5,2.43,1,202,2,0,0
106829,21,Female,North,23800.0,12,Standard,7,75.02,525.14,82,1,0.263,7,3.59,1,152,0,1,1
106830,36,Male,West,42200.0,28,Standard,7,30.85,215.95,166,0,0.303,15,21.49,1,322,1,1,1
106831,42,Female,Central,62300.0,24,Basic,3,31.4,94.2,5,0,0.264,4,5.82,0,0,2,1,0
106832,51,Female,North,58000.0,24,Premium,15,80.38,1205.7,15,0,0.136,18,15.32,0,672,0,1,0
106833,24,Non-binary,East,15000.0,11,Standard,8,23.33,186.64,0,0,0.432,10,12.28,2,210,0,1,0
106834,44,Female,West,36000.0,54,Standard,4,59.13,236.52,150,0,0.657,14,2.88,1,140,0,1,1
106835,39,Female,East,61000.0,54,Standard,4,138.03,552.12,16,0,0.565,10,5.87,2,428,1,0,0
106836,44,Female,Central,43100.0,23,Basic,6,51.91,311.46,9,1,0.599,9,17.13,0,247,1,1,0
106837,32,Non-binary,East,40100.0,43,Standard,4,8.79,35.16,21,0,0.278,7,17.83,0,59,0,0,0
106838,57,Male,South,92000.0,15,Basic,3,26.57,79.71,77,0,0.188,8,2.79,2,32,3,0,1
106839,38,Female,East,55800.0,47,Basic,5,51.85,259.25,7,0,0.465,13,6.64,3,113,1,1,0
106840,62,Male,East,39700.0,12,Basic,3,11.86,35.58,159,0,0.041,12,4.73,2,0,0,0,1
106841,29,Female,South,58700.0,10,Premium,13,47.77,621.01,10,0,0.362,5,1.45,1,348,1,1,0
106842,49,Male,West,59500.0,27,Standard,6,36.34,218.04,81,0,0.434,7,13.95,1,194,2,1,0
106843,38,Female,East,52200.0,77,Basic,4,87.76,351.04,58,0,0.794,7,19.05,3,162,2,0,0
106844,35,Female,South,48400.0,9,Standard,8,41.39,331.12,41,0,0.26,6,17.58,0,369,1,1,0
106845,47,Male,South,68300.0,5,Standard,9,53.31,479.79,113,0,0.177,6,2.46,1,291,0,0,1
106846,35,Male,South,43000.0,46,Standard,4,16.1,64.4,7,0,0.331,16,2.84,3,185,0,0,0
106847,18,Female,South,15000.0,28,Basic,1,75.66,75.66,66,1,0.639,4,7.83,5,94,0,1,1
106848,18,Female,East,32500.0,30,Premium,10,68.11,681.1,90,0,0.312,10,3.23,2,377,0,1,0
106849,56,Male,South,44800.0,19,Standard,5,26.59,132.95,9,0,0.491,13,10.1,0,110,1,1,0
106850,55,Female,West,88600.0,37,Standard,9,27.48,247.32,16,0,0.392,13,1.39,1,132,1,0,0
106851,64,Female,Central,66600.0,44,Premium,13,98.78,1284.14,78,0,0.354,2,4.28,0,669,1,1,0
106852,39,Male,East,47200.0,7,Premium,10,13.4,134.0,67,0,0.833,8,5.21,0,111,1,0,1
106853,22,Female,West,22300.0,6,Basic,4,51.76,207.04,9,0,0.242,17,10.28,1,180,0,1,0
106854,34,Female,Central,47900.0,10,Basic,8,11.69,93.52,64,2,0.473,8,19.82,2,0,3,0,1
106855,39,Female,North,,15,Standard,6,42.72,256.32,53,0,0.507,5,8.59,0,0,1,1,0
106856,26,Female,North,26100.0,22,Standard,3,38.31,114.93,33,0,0.133,8,4.35,1,180,0,0,0
106857,60,Male,North,74200.0,27,Premium,8,42.17,337.36,96,1,0.13,8,7.33,1,0,0,0,1
106858,68,Male,South,76400.0,39,Standard,8,131.9,1055.2,56,0,0.228,8,8.45,1,381,2,1,0
106859,45,Female,South,52300.0,15,Standard,9,102.49,922.41,73,1,0.629,4,2.64,0,678,0,1,1
106860,39,Male,East,37400.0,45,Basic,5,130.05,650.25,98,1,0.549,20,3.1,1,328,0,0,1
106861,22,Female,South,64200.0,28,Basic,4,37.04,148.16,15,0,0.09,3,14.65,0,157,0,0,1
106862,59,Female,North,83500.0,31,Basic,5,24.56,122.8,42,2,0.391,16,6.69,1,200,1,0,1
106863,40,Male,South,59100.0,7,Basic,2,18.52,37.04,36,0,0.242,12,6.5,0,263,0,1,1
106864,35,Female,North,59900.0,12,Standard,7,34.54,241.78,39,0,0.639,5,1.76,2,98,1,0,1
106865,45,Male,East,57800.0,18,Basic,1,31.89,31.89,11,0,0.446,11,3.21,2,33,2,0,1
106866,31,Female,South,35500.0,120,Basic,6,56.2,337.2,91,0,0.456,12,20.86,0,164,0,0,0
106867,41,Male,North,15000.0,44,Standard,10,31.77,317.7,10,0,0.543,5,11.94,0,370,1,1,0
106868,20,Male,North,15000.0,23,Basic,2,24.56,49.12,30,0,0.34,5,1.53,0,34,1,1,1
106869,53,Female,West,91600.0,16,Standard,7,31.8,222.6,28,2,0.259,13,9.91,1,0,2,1,0
106870,38,Male,South,63200.0,80,Standard,6,14.09,84.54,6,0,0.481,7,10.13,0,0,1,1,0
106871,54,Female,West,65000.0,29,Basic,5,30.6,153.0,77,0,0.725,6,,2,0,3,1,1
106872,36,Female,West,23000.0,13,Basic,6,5.0,30.0,7,0,0.056,7,3.53,1,85,0,1,0
106873,37,Female,East,54900.0,10,Standard,6,21.69,130.14,11,0,0.126,9,3.57,1,69,0,1,0
106874,23,Male,North,28900.0,35,Standard,8,65.45,523.6,56,0,0.501,8,10.94,1,320,2,0,1
106875,49,Male,East,67200.0,23,Standard,4,40.12,160.48,43,0,0.086,4,17.62,2,0,2,0,1
106876,28,Non-binary,North,21900.0,51,Standard,6,36.98,221.88,55,0,0.493,11,4.66,0,260,2,0,0
106877,33,Male,West,35400.0,9,Standard,6,77.89,467.34,7,0,,4,3.15,0,566,0,0,0
106878,39,Female,West,60300.0,45,Basic,4,31.93,127.72,26,0,0.324,4,11.59,2,138,1,0,1
106879,41,Male,South,76800.0,48,Basic,6,24.33,145.98,20,0,0.737,6,15.13,0,60,0,0,0
106880,18,Male,South,18800.0,59,Basic,7,47.11,329.77,5,2,0.734,10,12.24,1,198,0,1,0
106881,36,Male,West,31100.0,14,Basic,4,22.54,90.16,79,0,0.436,7,12.05,2,180,0,1,1
106882,49,Male,East,71800.0,45,Standard,7,14.06,98.42,145,0,0.824,3,3.43,1,164,1,0,1
106883,34,Male,North,,19,Standard,8,32.99,263.92,32,0,0.488,0,3.26,1,244,0,1,1
106884,36,Female,West,28500.0,11,Basic,4,28.32,113.28,67,0,0.374,5,1.32,1,0,1,1,1
106885,41,Male,South,53600.0,23,Basic,8,51.19,409.52,193,0,0.357,3,4.41,1,449,1,1,1
106886,37,Non-binary,Central,75200.0,3,Premium,13,81.52,1059.76,9,0,0.418,16,13.48,2,516,0,1,0
106887,26,Male,West,23700.0,31,Basic,9,64.15,577.35,34,0,0.67,4,6.33,1,352,0,1,0
106888,39,Female,South,42800.0,24,Standard,8,16.14,129.12,125,0,0.206,9,2.8,0,76,1,1,1
106889,52,Female,South,61900.0,7,Standard,8,199.8,1598.4,4,0,0.242,12,42.5,1,904,0,0,0
106890,25,Male,South,,32,Standard,7,97.24,680.68,42,1,0.245,4,7.44,1,367,1,1,0
106891,34,Male,West,18500.0,44,Basic,4,33.39,133.56,25,0,0.247,5,8.82,1,221,0,1,0
106892,21,Male,North,42100.0,22,Premium,9,44.69,402.21,44,1,0.14,13,1.35,2,378,0,1,0
106893,51,Male,South,62000.0,17,Basic,2,21.62,43.24,45,0,0.55,8,12.32,2,0,1,1,1
106894,38,Male,West,52100.0,36,Standard,4,91.75,367.0,28,0,0.099,11,12.79,2,383,0,1,1
106895,28,Male,North,35500.0,64,Standard,9,38.83,349.47,6,0,0.685,5,10.83,1,189,0,1,0
106896,40,Female,North,70100.0,21,Standard,10,32.49,324.9,1,0,0.69,6,2.85,0,239,0,1,0
106897,23,Female,West,25700.0,85,Standard,10,63.76,637.6,11,0,0.368,8,28.82,1,177,0,0,0
106898,26,Male,East,20500.0,53,Standard,8,96.42,771.36,25,1,0.029,8,3.47,2,533,1,1,0
106899,20,Female,East,,18,Standard,12,50.95,611.4,31,1,0.489,5,13.42,2,584,1,0,0
106900,25,Female,South,15000.0,13,Standard,7,12.29,86.03,32,0,0.237,13,7.97,0,237,1,1,0
106901,57,Male,East,62900.0,37,Standard,9,36.13,325.17,23,0,0.432,1,5.1,1,243,0,1,0
106902,29,Female,East,37400.0,9,Standard,8,38.66,309.28,86,0,0.35,2,8.04,0,10,2,1,1
106903,45,Male,South,52000.0,9,Premium,12,119.81,1437.72,62,1,0.728,12,5.67,1,674,0,1,1
106904,28,Female,Central,15800.0,19,Premium,14,127.85,1789.9,16,0,0.342,3,2.15,0,999,1,1,0
106905,49,Male,North,40900.0,18,Basic,3,16.01,48.03,42,0,0.85,5,18.96,3,0,1,1,1
106906,26,Female,South,49000.0,75,Premium,11,82.32,905.52,22,1,0.469,13,12.96,2,577,0,0,1
106907,40,Male,Central,68300.0,47,Standard,2,51.96,103.92,2,1,0.231,24,6.76,0,50,1,1,0
106908,40,Male,North,43100.0,49,Standard,8,33.24,265.92,21,0,0.647,3,22.63,3,0,0,1,0
106909,69,Female,Central,63400.0,36,Standard,12,9.01,108.12,20,1,0.625,8,16.9,0,0,0,1,0
106910,47,Female,South,30600.0,19,Basic,6,12.95,77.7,32,1,0.148,6,10.84,0,251,0,1,1
106911,31,Female,North,53500.0,21,Basic,6,64.03,384.18,44,0,0.534,3,10.74,2,319,1,1,1
106912,48,Female,North,70500.0,34,Basic,6,19.51,117.06,111,0,0.194,4,4.5,3,287,0,1,1
106913,67,Female,South,35200.0,11,Premium,14,58.17,814.38,7,1,0.436,3,5.54,0,449,0,0,1
106914,18,Female,Central,15000.0,11,Standard,10,19.65,196.5,114,1,0.662,16,24.83,3,208,0,1,1
106915,28,Male,Central,39400.0,44,Basic,3,50.57,151.71,35,0,0.163,17,4.65,0,60,1,1,0
106916,36,Female,East,48800.0,39,Standard,6,42.64,255.84,11,0,0.457,7,11.08,1,724,1,1,0
106917,34,Female,North,,10,Standard,5,18.8,94.0,11,0,0.237,6,8.68,2,0,1,0,0
106918,35,Female,South,43700.0,10,Standard,10,22.56,225.6,32,1,0.24,7,5.48,1,0,1,1,1
106919,22,Female,South,28300.0,11,Basic,3,21.8,65.4,210,0,0.216,1,7.63,1,186,0,1,1
106920,57,Male,South,65400.0,43,Standard,9,53.01,477.09,4,0,0.333,8,4.5,1,428,1,1,0
106921,21,Male,North,18200.0,52,Standard,9,27.09,243.81,94,2,0.109,3,17.12,3,95,1,0,1
106922,36,Male,South,44900.0,11,Basic,4,33.03,132.12,65,0,0.582,5,4.29,1,170,0,1,1
106923,53,Female,South,51800.0,29,Standard,5,56.68,283.4,71,1,0.421,6,7.37,0,242,0,1,1
106924,39,Female,West,37300.0,11,Basic,8,6.1,48.8,48,1,0.137,1,13.0,1,162,1,1,1
106925,26,Female,South,15000.0,60,Standard,14,74.16,1038.24,37,1,0.327,9,3.47,1,650,0,1,1
106926,21,Male,North,28400.0,6,Standard,11,81.1,892.1,27,1,0.643,2,3.49,0,660,1,1,0
106927,36,Female,North,56300.0,31,Standard,4,46.83,187.32,6,0,0.357,6,15.18,4,31,2,1,0
106928,29,Male,West,33900.0,18,Standard,4,40.02,160.08,62,0,0.313,2,3.3,1,167,1,1,1
106929,42,Male,West,45900.0,11,Premium,8,64.14,513.12,35,0,0.479,1,4.57,0,199,2,0,1
106930,21,Male,North,,7,Premium,13,17.81,231.53,142,2,0.134,6,10.89,0,509,1,1,1
106931,50,Male,Central,72700.0,9,Standard,8,67.35,538.8,39,1,0.367,13,3.4,1,323,1,1,1
106932,41,Male,West,74100.0,21,Standard,6,29.27,175.62,101,0,0.396,1,7.19,1,246,1,1,1
106933,41,Female,North,81400.0,15,Basic,1,72.24,72.24,6,0,0.757,12,5.58,2,0,0,1,1
106934,58,Female,South,66800.0,28,Standard,5,53.16,265.8,97,0,0.448,11,3.52,1,0,1,0,1
106935,33,Male,Central,26000.0,77,Standard,7,75.04,525.28,57,0,0.139,14,11.85,0,316,1,1,0
106936,30,Male,South,32100.0,46,Standard,2,114.79,229.58,25,0,0.38,5,9.37,0,45,0,0,0
106937,32,Female,South,49300.0,44,Premium,8,108.43,867.44,27,0,0.518,6,6.27,3,361,0,1,0
106938,36,Female,East,65300.0,43,Basic,5,23.5,117.5,104,0,0.453,7,1.7,4,45,0,1,1
106939,38,Female,North,32300.0,35,Premium,10,50.62,506.2,46,1,0.435,4,6.74,0,0,0,1,0
106940,28,Male,West,41100.0,52,Premium,3,47.72,143.16,12,2,0.563,10,7.44,1,183,3,0,0
106941,18,Female,West,16900.0,17,Standard,3,56.36,169.08,23,0,0.309,13,12.57,2,170,2,0,1
106942,32,Female,West,39200.0,35,Premium,11,35.12,386.32,6,1,0.466,2,2.25,2,312,0,1,0
106943,44,Female,East,50400.0,5,Basic,4,42.78,171.12,22,2,0.587,7,5.42,6,122,0,1,0
106944,41,Non-binary,West,55200.0,43,Basic,7,15.61,109.27,51,0,0.458,4,8.41,2,104,0,0,1
106945,55,Male,South,91600.0,27,Basic,5,40.67,203.35,34,1,0.372,8,10.61,3,47,0,1,0
106946,64,Female,Central,78400.0,24,Basic,1,65.53,65.53,27,0,0.158,5,7.93,1,140,1,0,1
106947,49,Male,North,51400.0,10,Basic,5,63.21,316.05,10,0,0.544,13,1.44,0,149,0,0,0
106948,57,Female,South,56700.0,8,Basic,5,59.5,297.5,68,1,0.483,7,6.47,1,156,0,1,1
106949,49,Male,Central,54800.0,18,Basic,4,5.63,22.52,40,0,0.135,10,26.29,2,376,0,1,0
106950,61,Male,Central,56600.0,27,Standard,8,115.41,923.28,95,0,0.683,5,17.72,0,611,1,1,1
106951,63,Female,East,72700.0,47,Basic,4,18.76,75.04,16,0,0.3,10,8.12,1,258,1,1,0
106952,51,Male,East,25600.0,52,Standard,8,19.24,153.92,67,1,0.583,2,1.64,4,0,2,1,1
106953,48,Non-binary,North,53500.0,48,Standard,8,67.73,541.84,10,0,0.171,5,12.49,1,424,0,0,0
106954,36,Female,West,43300.0,37,Standard,5,95.69,478.45,57,0,0.318,5,9.16,3,269,0,0,1
106955,38,Female,North,30800.0,8,Premium,9,104.2,937.8,14,0,0.437,11,3.57,2,534,1,1,0
106956,35,Male,South,38800.0,24,Standard,6,43.67,262.02,17,0,0.101,4,5.95,0,263,1,1,0
106957,47,Female,South,71200.0,64,Standard,4,161.13,644.52,11,0,0.232,13,8.34,4,227,2,1,0
106958,30,Male,Central,56100.0,77,Basic,3,17.94,53.82,14,0,,9,11.86,0,15,3,0,0
106959,37,Female,Central,38600.0,7,Basic,4,64.57,258.28,32,1,0.142,19,14.44,0,396,0,1,1
106960,18,Male,Central,35300.0,18,Standard,7,35.94,251.58,3,0,0.369,12,11.22,0,138,0,1,0
106961,61,Male,West,47900.0,67,Premium,10,106.79,1067.9,25,0,0.624,6,11.5,0,264,1,1,1
106962,36,Male,South,41000.0,53,Standard,9,82.3,740.7,16,0,0.212,7,13.72,1,364,1,1,0
106963,45,Female,North,56900.0,26,Premium,7,146.74,1027.18,40,1,0.364,8,1.1,0,518,0,1,0
106964,58,Non-binary,South,87400.0,32,Premium,11,74.67,821.37,25,0,0.65,8,0.89,0,635,0,0,0
106965,43,Male,South,68400.0,36,Premium,13,164.68,2140.84,21,0,0.336,5,14.19,1,1268,1,1,0
106966,58,Male,West,68900.0,54,Standard,9,28.81,259.29,123,1,0.681,6,4.05,0,0,0,1,1
106967,23,Male,South,20000.0,53,Premium,14,64.14,897.96,5,0,0.318,10,0.68,0,536,1,0,0
106968,70,Female,Central,96400.0,20,Standard,13,44.29,575.77,4,0,0.24,3,26.9,1,425,0,1,0
106969,53,Male,South,56500.0,64,Standard,8,32.06,256.48,78,0,0.644,9,2.02,1,0,2,0,1
106970,42,Female,South,57100.0,69,Basic,8,27.71,221.68,5,1,0.641,10,5.28,2,193,1,1,0
106971,58,Female,West,64300.0,22,Premium,13,42.54,553.02,16,0,0.18,9,9.6,0,117,1,0,0
106972,24,Male,East,61600.0,67,Basic,8,10.34,82.72,5,0,0.215,17,3.77,1,299,0,1,0
106973,35,Female,South,35600.0,22,Basic,8,18.47,147.76,1,1,0.139,13,6.6,1,22,0,1,0
106974,58,Male,West,78800.0,42,Standard,8,30.58,244.64,31,0,0.498,10,8.97,0,295,1,1,0
106975,18,Female,East,26800.0,73,Basic,3,39.84,119.52,82,0,0.557,18,11.02,1,359,0,0,1
106976,46,Female,North,62600.0,58,Standard,15,164.78,2471.7,24,0,0.423,11,18.55,0,1107,0,1,0
106977,46,Male,East,77300.0,15,Premium,11,91.31,1004.41,15,0,0.733,7,7.25,0,617,1,1,0
106978,65,Female,Central,44600.0,35,Standard,7,43.39,303.73,15,0,0.32,8,2.74,1,0,1,0,0
106979,18,Non-binary,North,27100.0,39,Basic,2,24.39,48.78,42,0,0.586,4,7.1,1,59,0,1,1
106980,60,Non-binary,South,,31,Basic,6,21.99,131.94,11,0,0.085,4,7.51,0,0,1,1,0
106981,32,Female,South,47500.0,16,Standard,10,8.57,85.7,45,0,0.621,14,5.72,0,159,0,1,0
106982,33,Female,East,51900.0,15,Basic,7,27.92,195.44,15,0,0.15,20,3.18,4,125,0,0,0
106983,23,Female,Central,26200.0,23,Basic,5,12.46,62.3,234,0,0.426,9,0.51,0,0,2,1,1
106984,25,Male,South,27300.0,8,Basic,4,101.32,405.28,108,0,0.51,17,20.9,2,415,1,0,1
106985,44,Female,West,55600.0,38,Basic,5,31.19,155.95,3,0,,11,7.55,4,205,0,0,0
